"transactionId","sku","name","units","value","subcategory","category"
"ACT12_M_53249","dinobuton","dinobuton",3.32,713.26,"Bakingsoda","soda"
"ACT12_M_53252","dinocap","dinocap",7.06,1150.32,"Acetaminophen","soda"
"ACT12_M_53253","dinocap-4","dinocap-4",9.05,325.95,"AceticAcid","acid"
"ACT12_M_53327","dinocap-6","dinocap-6",7.99,1013.46,"Ehtanol","H2"
"ACT12_M_53475","dinocton","dinocton",8.08,1643.1,"CarbonDioxide","carbon"
"ACT12_M_53522","dinopenton","dinopenton",9.47,580.24,"CalciumCarbonate","calcium"
"ACT12_M_53532","dinosulfon","dinosulfon",6.5,1918.24,"SodiumChloride","calcium"
"ACT12_M_53648","dinoterbon","dinoterbon",8.13,1599.13,"Methane","carbon"
"ACT12_M_53688","DNOC","DNOC",2.12,1979.37,"Aspirin","carbon"
"ACT12_M_53755","formamidine acaricides","formamidine acaricides",3.85,1067.27,"PotassiumTartrate","carbon"
"ACT12_M_53778","amitraz","amitraz",3.11,1854.51,"Bakingsoda","soda"
"ACT12_M_53864","chlordimeform","chlordimeform",4.17,685.46,"Acetaminophen","soda"
"ACT12_M_53936","chloromebuform","chloromebuform",3.95,1569.42,"AceticAcid","acid"
"ACT12_M_53949","formetanate","formetanate",8.53,281.99,"Ehtanol","H2"
"ACT12_M_53950","formparanate","formparanate",7.06,1409,"CarbonDioxide","carbon"
"ACT12_M_54023","medimeform","medimeform",9.58,1159.2,"CalciumCarbonate","calcium"
"ACT12_M_54033","semiamitraz","semiamitraz",5.59,1448.66,"SodiumChloride","calcium"
"ACT12_M_54048","isoxazoline acaricides","isoxazoline acaricides",4.87,1401.98,"Methane","carbon"
"ACT12_M_54168","afoxolaner","afoxolaner",8.25,709.46,"Aspirin","carbon"
"ACT12_M_54186","esafoxolaner","esafoxolaner",1.3,1012.43,"PotassiumTartrate","carbon"
"ACT12_M_54187","fluralaner","fluralaner",2.5,436.21,"Bakingsoda","soda"
"ACT12_M_54196","lotilaner","lotilaner",8.82,1464.12,"Acetaminophen","soda"
"ACT12_M_54197","sarolaner","sarolaner",8.36,1078.85,"AceticAcid","acid"
"ACT12_M_54233","tigolaner","tigolaner",6.54,2102.34,"Ehtanol","H2"
"ACT12_M_54239","macrocyclic lactone acaricides","macrocyclic lactone acaricides",9.43,1444.5,"CarbonDioxide","carbon"
"ACT12_M_54240","tetranactin","tetranactin",4.45,167.2,"CalciumCarbonate","calcium"
"ACT12_M_54265","avermectin acaricides","avermectin acaricides",2.01,835.59,"SodiumChloride","calcium"
"ACT12_M_54297","abamectin","abamectin",3.1,1144.51,"Methane","carbon"
"ACT12_M_54308","doramectin","doramectin",8.41,1468.8,"Aspirin","carbon"
"ACT12_M_54313","eprinomectin","eprinomectin",9,772.49,"PotassiumTartrate","carbon"
"ACT12_M_54315","ivermectin","ivermectin",6.62,277.88,"Bakingsoda","soda"
"ACT12_M_54316","selamectin","selamectin",3.71,838.33,"Acetaminophen","soda"
"ACT12_M_54524","milbemycin acaricides","milbemycin acaricides",1.41,933.2,"AceticAcid","acid"
"ACT12_M_54569","milbemectin","milbemectin",1.91,1987.81,"Ehtanol","H2"
"ACT12_M_54614","milbemycin oxime","milbemycin oxime",2.21,1282.97,"CarbonDioxide","carbon"
"ACT12_M_54615","moxidectin","moxidectin",1.64,1523.57,"CalciumCarbonate","calcium"
"ACT12_M_54835","mite growth regulators","mite growth regulators",4.25,2078.24,"SodiumChloride","calcium"
"ACT12_M_54838","clofentezine","clofentezine",4.52,632.18,"Methane","carbon"
"ACT12_M_54839","cyromazine","cyromazine",4.45,343.87,"Aspirin","carbon"
"ACT12_M_54861","diflovidazin","diflovidazin",9.49,2100.01,"PotassiumTartrate","carbon"
"ACT12_M_54862","dofenapyn","dofenapyn",1.47,1528.9,"Bakingsoda","soda"
"ACT12_M_55047","fluazuron","fluazuron",7.98,1222.86,"Acetaminophen","soda"
"ACT12_M_55048","flubenzimine","flubenzimine",2.06,1251.61,"AceticAcid","acid"
"ACT12_M_55224","flucycloxuron","flucycloxuron",3.08,1142.96,"Ehtanol","H2"
"ACT12_M_55443","flufenoxuron","flufenoxuron",9.96,975.98,"CarbonDioxide","carbon"
"ACT12_M_55444","hexythiazox","hexythiazox",5.84,1540.04,"CalciumCarbonate","calcium"
"ACT12_M_55558","organochlorine acaricides","organochlorine acaricides",9.26,1747.51,"SodiumChloride","calcium"
"ACT12_M_55581","bromocyclen","bromocyclen",1.34,302.23,"Methane","carbon"
"ACT12_M_55933","camphechlor","camphechlor",2.9,1697.58,"Aspirin","carbon"
"ACT12_M_55971","DDT","DDT",1.51,223.6,"PotassiumTartrate","carbon"
"ACT12_M_55990","dienochlor","dienochlor",1.66,678.04,"Bakingsoda","soda"
"ACT12_M_55996","endosulfan","endosulfan",5.92,1861.61,"Acetaminophen","soda"
"ACT12_M_56060","lindane","lindane",1.04,86.4,"AceticAcid","acid"
"ACT12_M_56140","organophosphorus acaricides","organophosphorus acaricides",7.48,1118.74,"Ehtanol","H2"
"ACT12_M_56145","organophosphate acaricides","organophosphate acaricides",1.62,1627.01,"CarbonDioxide","carbon"
"ACT12_M_56161","chlorfenvinphos","chlorfenvinphos",1.9,1504,"CalciumCarbonate","calcium"
"ACT12_M_56384","crotoxyphos","crotoxyphos",8.31,1850.26,"SodiumChloride","calcium"
"ACT12_M_56419","dichlorvos","dichlorvos",1.27,1017,"Methane","carbon"
"ACT12_M_56620","heptenophos","heptenophos",2.71,181.65,"Aspirin","carbon"
"ACT12_M_56621","mevinphos","mevinphos",6.75,746.85,"PotassiumTartrate","carbon"
"ACT12_M_56636","monocrotophos","monocrotophos",7.23,1125.34,"Bakingsoda","soda"
"ACT12_M_56790","naled","naled",2.19,310.31,"Acetaminophen","soda"
"ACT12_M_56826","TEPP","TEPP",3.07,819.86,"AceticAcid","acid"
"ACT12_M_56898","tetrachlorvinphos","tetrachlorvinphos",4.87,1461.07,"Ehtanol","H2"
"ACT12_M_56993","organothiophosphate acaricides","organothiophosphate acaricides",7.69,127.16,"CarbonDioxide","carbon"
"ACT12_M_57051","amidithion","amidithion",2.58,184.6,"CalciumCarbonate","calcium"
"ACT12_M_57134","amiton","amiton",6.57,152.07,"SodiumChloride","calcium"
"ACT12_M_57193","azinphos-ethyl","azinphos-ethyl",1.37,307.65,"Methane","carbon"
"ACT12_M_57373","azinphos-methyl","azinphos-methyl",7.15,1130.4,"Aspirin","carbon"
"ACT12_M_57396","azothoate","azothoate",5.44,149.69,"PotassiumTartrate","carbon"
"ACT12_M_57397","benoxafos","benoxafos",1.36,941.79,"Bakingsoda","soda"
"ACT12_M_57585","bromophos","bromophos",4.77,672.9,"Acetaminophen","soda"
"ACT12_M_57666","bromophos-ethyl","bromophos-ethyl",8.21,1949.33,"AceticAcid","acid"
"ACT12_M_57668","carbophenothion","carbophenothion",4.53,700.53,"Ehtanol","H2"
"ACT12_M_57704","chlorpyrifos","chlorpyrifos",5.08,1431.07,"CarbonDioxide","carbon"
"ACT12_M_57808","chlorthiophos","chlorthiophos",8.99,1833.63,"CalciumCarbonate","calcium"
"ACT12_M_57849","coumaphos","coumaphos",3.51,1096.66,"SodiumChloride","calcium"
"ACT12_M_57874","cyanthoate","cyanthoate",3.9,917.93,"Methane","carbon"
"ACT12_M_57875","demeton","demeton",6.46,356.78,"Aspirin","carbon"
"ACT12_M_58127","demeton-O","demeton-O",7.17,1742.39,"PotassiumTartrate","carbon"
"ACT12_M_58234","demeton-S","demeton-S",9.4,1755.94,"Bakingsoda","soda"
"ACT12_M_58238","demeton-methyl","demeton-methyl",4.85,1433.29,"Acetaminophen","soda"
"ACT12_M_58255","demeton-O-methyl","demeton-O-methyl",2.55,2039.31,"AceticAcid","acid"
"ACT12_M_58294","demeton-S-methyl","demeton-S-methyl",7.72,1596.25,"Ehtanol","H2"
"ACT12_M_58305","demeton-S-methylsulphon","demeton-S-methylsulphon",1.41,961.77,"CarbonDioxide","carbon"
"ACT12_M_58316","dialifos","dialifos",3.14,1718.74,"CalciumCarbonate","calcium"
"ACT12_M_58363","diazinon","diazinon",7.63,483.5,"SodiumChloride","calcium"
"ACT12_M_58385","dimethoate","dimethoate",6.48,1252.17,"Methane","carbon"
"ACT12_M_58393","dioxathion","dioxathion",8.92,262.31,"Aspirin","carbon"
"ACT12_M_58407","disulfoton","disulfoton",5.49,1693.9,"PotassiumTartrate","carbon"
"ACT12_M_58436","endothion","endothion",9.41,1330.16,"Bakingsoda","soda"
"ACT12_M_58442","ethion","ethion",4.74,340.58,"Acetaminophen","soda"
"ACT12_M_58479","ethoate-methyl","ethoate-methyl",9.73,1058.44,"AceticAcid","acid"
"ACT12_M_58551","formothion","formothion",5.91,1331.02,"Ehtanol","H2"
"ACT12_M_58563","malathion","malathion",1.95,499.58,"CarbonDioxide","carbon"
"ACT12_M_58642","mecarbam","mecarbam",8.87,111.56,"CalciumCarbonate","calcium"
"ACT12_M_58701","methacrifos","methacrifos",1.13,1513.9,"SodiumChloride","calcium"
"ACT12_M_58729","omethoate","omethoate",2.29,443.79,"Methane","carbon"
"ACT12_M_58744","oxydeprofos","oxydeprofos",3.91,1808.36,"Aspirin","carbon"
"ACT12_M_58853","oxydisulfoton","oxydisulfoton",2.53,1958.48,"PotassiumTartrate","carbon"
"ACT12_M_58856","parathion","parathion",9.69,1037.89,"Bakingsoda","soda"
"ACT12_M_58912","phenkapton","phenkapton",3.12,1546.06,"Acetaminophen","soda"
"ACT12_M_58949","phorate","phorate",1.42,584.32,"AceticAcid","acid"
"ACT12_M_58953","phosalone","phosalone",9.4,1141.22,"Ehtanol","H2"
"ACT12_M_58956","phosmet","phosmet",8.44,1954.52,"CarbonDioxide","carbon"
"ACT12_M_58972","phostin","phostin",1.26,778.68,"CalciumCarbonate","calcium"
"ACT12_M_58973","phoxim","phoxim",2.66,172.52,"SodiumChloride","calcium"
"ACT12_M_59008","pirimiphos-methyl","pirimiphos-methyl",6.15,199.04,"Methane","carbon"
"ACT12_M_59050","prothidathion","prothidathion",9.43,1623.6,"Aspirin","carbon"
"ACT12_M_59051","prothoate","prothoate",7.65,1482.36,"PotassiumTartrate","carbon"
"ACT12_M_59052","pyrimitate","pyrimitate",9.45,870.91,"Bakingsoda","soda"
"ACT12_M_59079","quinalphos","quinalphos",3.47,930.55,"Acetaminophen","soda"
"ACT12_M_59084","quintiofos","quintiofos",1.36,1164.4,"AceticAcid","acid"
"ACT12_M_59104","sophamide","sophamide",1.22,1351.8,"Ehtanol","H2"
"ACT12_M_59115","sulfotep","sulfotep",9.54,1163.25,"CarbonDioxide","carbon"
"ACT12_M_59116","thiometon","thiometon",1.55,1149.6,"CalciumCarbonate","calcium"
"ACT12_M_59126","triazophos","triazophos",1.63,1517.17,"SodiumChloride","calcium"
"ACT12_M_59127","trifenofos","trifenofos",8.22,377.82,"Methane","carbon"
"ACT12_M_59181","vamidothion","vamidothion",2.53,1192.11,"Aspirin","carbon"
"ACT12_M_59192","phosphonate acaricides","phosphonate acaricides",9.94,585.54,"PotassiumTartrate","carbon"
"ACT12_M_59193","trichlorfon","trichlorfon",8.55,1367.69,"Bakingsoda","soda"
"ACT12_M_59194","phosphoramidothioate acaricides","phosphoramidothioate acaricides",4.86,447.06,"Acetaminophen","soda"
"ACT12_M_59206","isocarbophos","isocarbophos",5.24,491.78,"AceticAcid","acid"
"ACT12_M_59236","methamidophos","methamidophos",6.39,975.9,"Ehtanol","H2"
"ACT12_M_59269","propetamphos","propetamphos",9.91,2074.44,"CarbonDioxide","carbon"
"ACT12_M_59271","phosphorodiamide acaricides","phosphorodiamide acaricides",5.76,701.3,"CalciumCarbonate","calcium"
"ACT12_M_59318","dimefox","dimefox",3.54,198.82,"SodiumChloride","calcium"
"ACT12_M_59319","mipafox","mipafox",9.59,1055.91,"Methane","carbon"
"ACT12_M_59320","schradan","schradan",7.92,1858.48,"Aspirin","carbon"
"ACT12_M_59321","organotin acaricides","organotin acaricides",7.86,1091.45,"PotassiumTartrate","carbon"
"ACT12_M_59322","azocyclotin","azocyclotin",2.55,1766.05,"Bakingsoda","soda"
"ACT12_M_59323","cyhexatin","cyhexatin",2.97,1185.16,"Acetaminophen","soda"
"ACT12_M_59324","fenbutatin oxide","fenbutatin oxide",3.45,474.12,"AceticAcid","acid"
"ACT12_M_59325","phostin","phostin",1.87,1323.68,"Ehtanol","H2"
"ACT12_M_59326","phenylsulfamide acaricides","phenylsulfamide acaricides",7.8,1990.51,"CarbonDioxide","carbon"
"ACT12_M_59327","dichlofluanid","dichlofluanid",1.91,425.65,"CalciumCarbonate","calcium"
"ACT12_M_59328","phthalimide acaricides","phthalimide acaricides",1.76,1585.97,"SodiumChloride","calcium"
"ACT12_M_59329","dialifos","dialifos",5.91,109.07,"Methane","carbon"
"ACT12_M_59330","phosmet","phosmet",8.63,1825.71,"Aspirin","carbon"
"ACT12_M_59331","pyrazole acaricides","pyrazole acaricides",1.63,1800.89,"PotassiumTartrate","carbon"
"ACT12_M_59332","cyenopyrafen","cyenopyrafen",7.11,145.23,"Bakingsoda","soda"
"ACT12_M_59333","cyetpyrafen","cyetpyrafen",4.2,1103.65,"Acetaminophen","soda"
"ACT12_M_59338","fenpyroximate","fenpyroximate",5.04,468.67,"AceticAcid","acid"
"ACT12_M_59339","phenylpyrazole acaricides","phenylpyrazole acaricides",4.62,1728.02,"Ehtanol","H2"
"ACT12_M_59341","acetoprole","acetoprole",8.75,997.32,"CarbonDioxide","carbon"
"ACT12_M_59342","fipronil","fipronil",9.22,1327.8,"CalciumCarbonate","calcium"
"ACT12_M_59343","vaniliprole","vaniliprole",5.77,810.75,"SodiumChloride","calcium"
"ACT12_M_59344","pyrazolecarboxamide acaricides","pyrazolecarboxamide acaricides",6.4,1481.51,"Methane","carbon"
"ACT12_M_59354","pyflubumide","pyflubumide",6.45,270.44,"Aspirin","carbon"
"ACT12_M_59370","tebufenpyrad","tebufenpyrad",5.1,1762.67,"PotassiumTartrate","carbon"
"ACT12_M_59393","pyrethroid acaricides","pyrethroid acaricides",1.04,1372.92,"Bakingsoda","soda"
"ACT12_M_59396","pyrethroid ester acaricides","pyrethroid ester acaricides",8.1,1534.95,"Acetaminophen","soda"
"ACT12_M_59397","acrinathrin","acrinathrin",5.46,453.95,"AceticAcid","acid"
"ACT12_M_59442","bifenthrin","bifenthrin",9.3,2105.35,"Ehtanol","H2"
"ACT12_M_59443","brofluthrinate","brofluthrinate",2.84,87.73,"CarbonDioxide","carbon"
"ACT12_M_59444","cyhalothrin","cyhalothrin",9.88,767.2,"CalciumCarbonate","calcium"
"ACT12_M_59478","cypermethrin","cypermethrin",4.77,624.09,"SodiumChloride","calcium"
"ACT12_M_59479","alpha-cypermethrin","alpha-cypermethrin",8.57,1639.31,"Methane","carbon"
"ACT12_M_59485","fenpropathrin","fenpropathrin",4.61,1086.01,"Aspirin","carbon"
"ACT12_M_59487","fenvalerate","fenvalerate",1.44,251.93,"PotassiumTartrate","carbon"
"ACT12_M_59504","flucythrinate","flucythrinate",1.6,1520.42,"Bakingsoda","soda"
"ACT12_M_59533","flumethrin","flumethrin",6.48,27.47,"Acetaminophen","soda"
"ACT12_M_59543","fluvalinate","fluvalinate",2.19,1320.1,"AceticAcid","acid"
"ACT12_M_59547","tau-fluvalinate","tau-fluvalinate",4.3,391.05,"Ehtanol","H2"
"ACT12_M_59548","permethrin","permethrin",9.07,1470.89,"CarbonDioxide","carbon"
"ACT12_M_59550","pyrethroid ether acaricides","pyrethroid ether acaricides",6.77,1138.98,"CalciumCarbonate","calcium"
"ACT12_M_59561","halfenprox","halfenprox",4.41,220,"SodiumChloride","calcium"
"ACT12_M_59562","pyrimidinamine acaricides","pyrimidinamine acaricides",4.6,2053.63,"Methane","carbon"
"ACT12_M_59565","pyrimidifen","pyrimidifen",4.83,441.9,"Aspirin","carbon"
"ACT12_M_59569","pyrrole acaricides","pyrrole acaricides",7.6,1968.82,"PotassiumTartrate","carbon"
"ACT12_M_59570","chlorfenapyr","chlorfenapyr",8.86,2035.72,"Bakingsoda","soda"
"ACT12_M_59571","quaternary ammonium acaricides","quaternary ammonium acaricides",2.15,1258.46,"Acetaminophen","soda"
"ACT12_M_59573","sanguinarine","sanguinarine",5.55,1214.4,"AceticAcid","acid"
"ACT12_M_59574","quinoxaline acaricides","quinoxaline acaricides",1.27,1890.72,"Ehtanol","H2"
"ACT12_M_59575","chinomethionat","chinomethionat",7.1,29.88,"CarbonDioxide","carbon"
"ACT12_M_59576","thioquinox","thioquinox",7.64,424.72,"CalciumCarbonate","calcium"
"ACT12_M_59577","strobilurin acaricides","strobilurin acaricides",6.04,289.22,"SodiumChloride","calcium"
"ACT12_M_59578","methoxyacrylate strobilurin acaricides","methoxyacrylate strobilurin acaricides",9.45,1326.53,"Methane","carbon"
"ACT12_M_59579","bifujunzhi","bifujunzhi",5.2,1486.86,"Aspirin","carbon"
"ACT12_M_59580","fluacrypyrim","fluacrypyrim",2.58,722.54,"PotassiumTartrate","carbon"
"ACT12_M_59583","flufenoxystrobin","flufenoxystrobin",5.53,1552.63,"Bakingsoda","soda"
"ACT12_M_59584","pyriminostrobin","pyriminostrobin",7.95,128.12,"Acetaminophen","soda"
"ACT12_M_59592","sulfite ester acaricides","sulfite ester acaricides",1.76,2036.96,"AceticAcid","acid"
"ACT12_M_59593","aramite","aramite",9,1970.11,"Ehtanol","H2"
"ACT12_M_59594","propargite","propargite",4.36,625,"CarbonDioxide","carbon"
"ACT12_M_59607","tetronic acid acaricides","tetronic acid acaricides",4.18,1682.24,"CalciumCarbonate","calcium"
"ACT12_M_59609","spirodiclofen","spirodiclofen",8.52,1801.09,"SodiumChloride","calcium"
"ACT12_M_59612","spiromesifen","spiromesifen",6.36,484.39,"Methane","carbon"
"ACT12_M_59613","tetrazine acaricides","tetrazine acaricides",4.83,199.24,"Aspirin","carbon"
"ACT12_M_59618","clofentezine","clofentezine",2.88,455.23,"PotassiumTartrate","carbon"
"ACT12_M_59619","diflovidazin","diflovidazin",5.99,1281.68,"Bakingsoda","soda"
"ACT12_M_59620","thiazolidine acaricides","thiazolidine acaricides",1.56,101.52,"Acetaminophen","soda"
"ACT12_M_59630","flubenzimine","flubenzimine",7.59,1687.92,"AceticAcid","acid"
"ACT12_M_59657","hexythiazox","hexythiazox",3.88,1519.91,"Ehtanol","H2"
"ACT12_M_59658","thiocarbamate acaricides","thiocarbamate acaricides",8.19,1949.41,"CarbonDioxide","carbon"
"ACT12_M_59659","fenothiocarb","fenothiocarb",9.19,1543.86,"CalciumCarbonate","calcium"
"ACT12_M_59679","thiourea acaricides","thiourea acaricides",8.84,1497.93,"SodiumChloride","calcium"
"ACT12_M_59682","chloromethiuron","chloromethiuron",9.13,277.75,"Methane","carbon"
"ACT12_M_59699","diafenthiuron","diafenthiuron",2.95,488.74,"Aspirin","carbon"
"ACT12_M_59701","unclassified acaricides","unclassified acaricides",1.78,262.65,"PotassiumTartrate","carbon"
"ACT12_M_59702","acequinocyl","acequinocyl",3.35,416.73,"Bakingsoda","soda"
"ACT12_M_59736","acynonapyr","acynonapyr",7.13,307.38,"Acetaminophen","soda"
"ACT12_M_59738","amidoflumet","amidoflumet",2.45,778.76,"AceticAcid","acid"
"ACT12_M_59739","arsenous oxide","arsenous oxide",3.44,1680.12,"Ehtanol","H2"
"ACT12_M_59746","clenpirin","clenpirin",1.82,119.75,"CarbonDioxide","carbon"
"ACT12_M_59747","closantel","closantel",8.65,597,"CalciumCarbonate","calcium"
"ACT12_M_59748","crotamiton","crotamiton",9.71,1573.6,"SodiumChloride","calcium"
"ACT12_M_59757","cycloprate","cycloprate",8.31,551.6,"Methane","carbon"
"ACT12_M_59758","cymiazole","cymiazole",9.64,1681.05,"Aspirin","carbon"
"ACT12_M_59779","disulfiram","disulfiram",2.01,1386.02,"PotassiumTartrate","carbon"
"ACT12_M_59780","etoxazole","etoxazole",5.68,1704.98,"Bakingsoda","soda"
"ACT12_M_59781","fenazaflor","fenazaflor",5.86,46.12,"Acetaminophen","soda"
"ACT12_M_59782","fenazaquin","fenazaquin",7.75,475.05,"AceticAcid","acid"
"ACT12_M_59783","fluenetil","fluenetil",1.28,57.05,"Ehtanol","H2"
"ACT12_M_59784","flupentiofenox","flupentiofenox",3.4,523.75,"CarbonDioxide","carbon"
"ACT12_M_59785","mesulfen","mesulfen",1.25,2115.51,"CalciumCarbonate","calcium"
"ACT12_M_59802","MNAF","MNAF",1.97,1783.87,"SodiumChloride","calcium"
"ACT12_M_59803","nifluridide","nifluridide",2.31,1867.56,"Methane","carbon"
"ACT12_M_59804","nikkomycins","nikkomycins",8.63,592.1,"Aspirin","carbon"
"ACT12_M_59807","pyridaben","pyridaben",5.39,213.14,"PotassiumTartrate","carbon"
"ACT12_M_59810","sulfiram","sulfiram",5.61,1826.33,"Bakingsoda","soda"
"ACT12_M_59811","sulfluramid","sulfluramid",1.18,38.64,"Acetaminophen","soda"
"ACT12_M_59814","sulfur","sulfur",8.63,1940.54,"AceticAcid","acid"
"ACT12_M_59816","thuringiensin","thuringiensin",6.08,1363.21,"Ehtanol","H2"
"ACT12_M_59817","triarathene","triarathene",6.63,392.8,"CarbonDioxide","carbon"
"ACT12_M_59818","azobenzene","azobenzene",2.5,2041.01,"CalciumCarbonate","calcium"
"ACT12_M_59819","benzoximate","benzoximate",1.38,1473.09,"SodiumChloride","calcium"
"ACT12_M_59820","benzyl benzoate","benzyl benzoate",8.8,1759.6,"Methane","carbon"
"ACT12_M_59821","bromopropylate","bromopropylate",8.37,1530.41,"Aspirin","carbon"
"ACT12_M_59827","chlorbenside","chlorbenside",2.43,44.62,"PotassiumTartrate","carbon"
"ACT12_M_59828","chlorfenethol","chlorfenethol",1.32,207.06,"Bakingsoda","soda"
"ACT12_M_59829","chlorfenson","chlorfenson",2.88,1736.32,"Acetaminophen","soda"
"ACT12_M_59830","chlorfensulphide","chlorfensulphide",4.04,1148.82,"AceticAcid","acid"
"ACT12_M_59831","chlorobenzilate","chlorobenzilate",6.99,51.77,"Ehtanol","H2"
"ACT12_M_59865","chloropropylate","chloropropylate",3.36,63.25,"CarbonDioxide","carbon"
"ACT12_M_59883","cyflumetofen","cyflumetofen",9.21,1989.4,"CalciumCarbonate","calcium"
"ACT12_M_59884","DDT","DDT",6,471.71,"SodiumChloride","calcium"
"ACT12_M_59896","dicofol","dicofol",3.37,325.45,"Methane","carbon"
"ACT12_M_59902","diphenyl sulfone","diphenyl sulfone",3.91,1343.83,"Aspirin","carbon"
"ACT12_M_59903","dofenapyn","dofenapyn",9.53,897.77,"PotassiumTartrate","carbon"
"ACT12_M_59909","fenson","fenson",5.62,1004.24,"Bakingsoda","soda"
"ACT12_M_59913","fentrifanil","fentrifanil",8.61,788.99,"Acetaminophen","soda"
"ACT12_M_59918","fluorbenside","fluorbenside",7.37,1052.17,"AceticAcid","acid"
"ACT12_M_59930","genit","genit",7.84,103.61,"Ehtanol","H2"
"ACT12_M_59931","hexachlorophene","hexachlorophene",9.32,1700.18,"CarbonDioxide","carbon"
"ACT12_M_59933","phenproxide","phenproxide",6.03,1729.79,"CalciumCarbonate","calcium"
"ACT12_M_59934","proclonol","proclonol",4.41,426.82,"SodiumChloride","calcium"
"ACT12_M_59935","tetradifon","tetradifon",3.84,1019.73,"Methane","carbon"
"ACT12_M_59936","tetrasul","tetrasul",1.28,1910.46,"Aspirin","carbon"
"ACT12_M_59937","oxime carbamate acaricides","oxime carbamate acaricides",7.96,149.19,"PotassiumTartrate","carbon"
"ACT12_M_59938","aldicarb","aldicarb",6.66,94.06,"Bakingsoda","soda"
"ACT12_M_59942","butocarboxim","butocarboxim",5.08,2054.02,"Acetaminophen","soda"
"ACT12_M_59950","oxamyl","oxamyl",2.89,1399.17,"AceticAcid","acid"
"ACT12_M_59955","thiocarboxime","thiocarboxime",6.07,2080.02,"Ehtanol","H2"
